,dates,confirmed,deaths,recovered,unrecovered,confirmed_increment,deaths_increment,recovered_increment,unrecovered_increment,death_rate,recovered_rate,mobility,vaccinations,trends_covid,trends_vaccine
123,120.0,5116566.428571428,336232.0,1968913.4285714286,2811421.0,99985.85714285714,4290.714285714285,62009.42857142857,33685.71428571428,0.06575011308069979,0.38439454514611704,524781.7457142862,0.0,56.857142857142854,10.857142857142858
124,121.0,5216202.285714285,340158.28571428574,2032467.5714285714,2843576.4285714286,99635.85714285714,3926.285714285714,63554.142857142855,32155.428571428572,0.06525084041916294,0.38922935038123846,531423.5485714291,0.0,56.142857142857146,10.0
125,122.0,5315437.0,344026.5714285714,2096464.5714285714,2874945.8571428573,99234.71428571429,3868.285714285714,63997.0,31369.428571428572,0.06476101650678004,0.39403021155288603,537714.2185714293,0.0,56.0,9.142857142857142
126,123.0,5414798.0,347934.4285714286,2161084.0,2905779.5714285714,99361.0,3907.8571428571427,64619.42857142857,30833.714285714286,0.06429246663118314,0.3987728287364239,542083.9028571435,0.0,55.857142857142854,8.857142857142858
127,124.0,5515964.571428572,351827.4285714286,2227938.1428571427,2936199.0,101166.57142857143,3893.0,66854.14285714286,30419.428571428572,0.06381858197320574,0.40364778719507693,543881.7114285723,0.0,55.0,8.571428571428571
128,125.0,5619200.0,355629.14285714284,2290323.4285714286,2973247.4285714286,103235.42857142857,3801.714285714286,62385.28571428572,37048.42857142857,0.06332191905742672,0.4073132636895674,544324.9628571442,0.0,54.714285714285715,8.142857142857142
129,126.0,5726965.428571428,359445.28571428574,2354939.5714285714,3012580.5714285714,107765.42857142857,3816.1428571428573,64616.142857142855,39333.142857142855,0.06279980226442579,0.41092507847472914,548419.4857142867,0.0,54.0,7.857142857142857
130,127.0,5836473.285714285,363215.14285714284,2422535.285714286,3050722.8571428573,109507.85714285714,3769.8571428571427,67595.71428571429,38142.28571428572,0.06227102846347631,0.4147853027798903,549931.7814285725,0.0,53.285714285714285,7.571428571428571
131,128.0,5947306.428571428,367250.85714285716,2488873.285714286,3091182.285714286,110833.14285714286,4035.714285714286,66338.0,40459.42857142857,0.061793050287123896,0.4182090168064772,555207.8942857153,0.0,52.714285714285715,7.428571428571429
132,129.0,6062139.285714285,371348.71428571426,2562205.5714285714,3128585.0,114832.85714285714,4097.857142857143,73332.28571428571,37402.71428571428,0.06129974079876558,0.4223519822119083,558793.7385714292,0.0,51.57142857142857,7.285714285714286
133,130.0,6178611.714285715,375500.5714285714,2637789.8571428573,3165321.285714286,116472.42857142857,4151.857142857143,75584.28571428571,36736.28571428572,0.06081197181600449,0.42659810595230924,562414.9842857146,0.0,50.57142857142857,7.142857142857143
134,131.0,6296751.428571428,379720.14285714284,2713832.285714286,3203199.0,118139.71428571429,4219.571428571428,76042.42857142857,37877.71428571428,0.060337206357811715,0.43067211480110623,567824.0700000001,0.0,50.0,7.0
135,132.0,6416365.428571428,383935.85714285716,2788717.5714285714,3243712.0,119614.0,4215.714285714285,74885.28571428571,40513.0,0.05986621071768428,0.4343260337893557,574138.5671428574,0.0,49.285714285714285,7.0
136,133.0,6535582.571428572,388115.28571428574,2863853.4285714286,3283613.8571428573,119217.14285714286,4179.428571428572,75135.85714285714,39901.857142857145,0.05941519587570648,0.437931956922675,581736.1614285714,0.0,49.142857142857146,7.0
137,134.0,6655650.428571428,392301.4285714286,2935950.0,3327399.0,120067.85714285714,4186.142857142857,72096.57142857143,43785.142857142855,0.05897549414520452,0.4409096791788284,587576.7028571427,0.0,49.142857142857146,7.142857142857143
138,135.0,6776647.285714285,396577.4285714286,3021858.8571428573,3358211.0,120996.85714285714,4276.0,85908.85714285714,30812.0,0.05855422843135124,0.44568813297556087,591375.0914285714,0.0,49.142857142857146,7.285714285714286
139,136.0,6898086.285714285,400867.28571428574,3104647.4285714286,3392571.5714285714,121439.0,4289.857142857143,82788.57142857143,34360.57142857143,0.058145419402232466,0.4497926185621336,595178.6871428574,0.0,49.0,7.285714285714286
140,137.0,7022506.142857143,405101.0,3187447.4285714286,3429957.714285714,124419.85714285714,4233.714285714285,82800.0,37386.142857142855,0.057715985885634306,0.45357214057175155,600237.7942857144,0.0,49.0,7.428571428571429
141,138.0,7147935.428571428,409278.71428571426,3272505.8571428573,3466150.8571428573,125429.28571428571,4177.714285714285,85058.42857142857,36193.142857142855,0.05728592931938673,0.45749234558341245,606526.4942857147,0.0,48.857142857142854,7.571428571428571
142,139.0,7273013.571428572,413403.28571428574,3359072.1428571427,3500538.1428571427,125078.14285714286,4124.571428571428,86566.28571428571,34387.28571428572,0.056866526434196506,0.4615372091375279,615899.3385714289,0.0,49.0,7.714285714285714
143,140.0,7398313.428571428,417577.0,3447593.8571428573,3533142.5714285714,125299.85714285714,4173.714285714285,88521.71428571429,32604.428571428572,0.056468512319601816,0.46572044612831703,624438.0871428574,0.0,49.142857142857146,7.857142857142857
144,141.0,7526459.142857143,421845.0,3538359.8571428573,3566254.285714286,128145.71428571429,4268.0,90766.0,33111.71428571428,0.05607690045970155,0.4699453649258371,631843.5442857144,0.0,49.0,7.857142857142857
145,142.0,7657056.428571428,426072.0,3618935.0,3612049.4285714286,130597.28571428571,4227.0,80575.14285714286,45795.142857142855,0.05567348232750825,0.47246373751941173,637552.4928571425,0.0,49.285714285714285,7.857142857142857
146,143.0,7790085.714285715,430575.5714285714,3701737.714285714,3657772.4285714286,133029.2857142857,4503.571428571428,82802.71428571429,45723.0,0.05529918205023975,0.47501840600948253,643323.6214285713,0.0,49.57142857142857,8.285714285714286
147,144.0,7924349.428571428,435094.4285714286,3790206.1428571427,3699048.8571428573,134263.7142857143,4518.857142857143,88468.42857142857,41276.42857142857,0.05493051496022815,0.47810454753944115,648602.3328571429,0.0,50.0,8.285714285714286
148,145.0,8059047.714285715,439652.0,3878000.8571428573,3741394.8571428573,134698.2857142857,4557.571428571428,87794.71428571429,42346.0,0.054576334095780644,0.4809906932037808,653421.4771428568,0.0,50.285714285714285,8.285714285714286
149,146.0,8201053.285714285,444474.71428571426,3967977.0,3788601.5714285714,142005.57142857142,4822.714285714285,89976.14285714286,47206.71428571428,0.05421923687768524,0.4836307086512945,658278.6428571428,0.0,50.857142857142854,8.142857142857142
150,147.0,8346224.428571428,449297.14285714284,4062233.4285714286,3834693.8571428573,145171.14285714287,4822.428571428572,94256.42857142857,46092.28571428572,0.053855708008,0.486493153687486,662471.5171428573,0.0,51.42857142857143,8.142857142857142
151,148.0,8490741.0,454207.28571428574,4156185.1428571427,3880348.5714285714,144516.57142857142,4910.142857142857,93951.71428571429,45654.71428571428,0.05351922517931478,0.4892993000406622,661621.3457142859,0.0,51.714285714285715,8.142857142857142
152,149.0,8638072.0,459138.5714285714,4251759.428571428,3927174.0,147331.0,4931.285714285715,95574.28571428571,46825.42857142857,0.053179586575984386,0.4920464463233312,665746.0328571436,0.0,52.42857142857143,8.142857142857142
153,150.0,8788935.42857143,463856.5714285714,4348218.285714285,3976860.5714285714,150863.42857142858,4718.0,96458.85714285714,49686.57142857143,0.05280424635694227,0.49459720229163445,670745.9085714292,0.0,52.857142857142854,8.142857142857142
154,151.0,8943919.714285715,468580.14285714284,4444237.142857143,4031102.4285714286,154984.2857142857,4723.571428571428,96018.85714285714,54241.857142857145,0.05241787035210039,0.49674547924514306,676874.5242857151,0.0,53.42857142857143,8.285714285714286
155,152.0,9104235.57142857,473271.4285714286,4541930.428571428,4089033.714285714,160315.85714285713,4691.285714285715,97693.28571428571,57931.28571428572,0.05201065634870865,0.49873256622524426,683866.2685714298,0.0,54.714285714285715,8.428571428571429
156,153.0,9266220.0,477774.14285714284,4641193.714285715,4147252.1428571427,161984.42857142858,4502.714285714285,99263.28571428571,58218.42857142857,0.051589858357535656,0.5007446448904299,690331.9528571436,0.0,55.857142857142854,8.571428571428571
157,154.0,9431159.285714285,482326.85714285716,4739090.142857143,4209742.285714285,164939.2857142857,4552.714285714285,97896.42857142857,62490.142857142855,0.05117383718078161,0.5023655405255896,696698.6900000008,0.0,56.57142857142857,8.571428571428571
158,155.0,9601265.714285715,486759.0,4839917.571428572,4274589.142857143,170106.42857142858,4432.142857142857,100827.42857142857,64846.857142857145,0.05073085610841726,0.5039866135508178,706217.814285715,0.0,57.857142857142854,8.571428571428571
159,156.0,9773656.0,491207.28571428574,4941164.714285715,4341284.0,172390.2857142857,4448.285714285715,101247.14285714286,66694.85714285714,0.05029140660877725,0.5054722864010258,709961.3714285722,0.0,58.57142857142857,8.714285714285714
160,157.0,9947150.857142856,495608.71428571426,5044309.714285715,4407232.428571428,173494.85714285713,4401.428571428572,103145.0,65948.42857142857,0.04985552691035437,0.5070245139267479,713100.1014285717,0.0,59.57142857142857,8.714285714285714
161,158.0,10127076.42857143,499975.85714285716,5147478.0,4479622.571428572,179925.57142857142,4367.142857142857,103168.28571428571,72390.14285714286,0.04940088308976125,0.5081930928604603,718158.5214285712,0.0,60.142857142857146,8.714285714285714
162,159.0,10311510.714285715,504399.14285714284,5278082.0,4529029.571428572,184434.2857142857,4423.285714285715,130604.0,49407.0,0.04894680914808538,0.5116455084078543,727672.3328571421,0.0,60.285714285714285,8.857142857142858
163,160.0,10497343.285714285,508848.0,5409244.285714285,4579251.0,185832.57142857142,4448.857142857143,131162.2857142857,50221.42857142857,0.04850542271963153,0.5150059515922714,731056.7928571424,0.0,59.57142857142857,9.428571428571429
164,161.0,10685415.57142857,513287.28571428574,5553188.571428572,4618939.714285715,188072.2857142857,4439.285714285715,143944.2857142857,39688.71428571428,0.04806830785687745,0.5193141932468484,720207.3071428568,0.0,59.0,9.714285714285714
165,162.0,10876363.857142856,517772.4285714286,5701441.428571428,4657150.0,190948.2857142857,4485.142857142857,148252.85714285713,38210.28571428572,0.047637928357625196,0.523791852250681,728000.1814285712,0.0,58.42857142857143,10.0
166,163.0,11068544.714285715,522281.71428571426,5853855.428571428,4692407.571428572,192180.85714285713,4509.285714285715,152414.0,35257.57142857143,0.04721687278392023,0.5284851399733564,735419.0871428562,0.0,58.142857142857146,10.142857142857142
167,164.0,11265985.42857143,526945.1428571428,6010225.571428572,4728814.714285715,197440.7142857143,4663.428571428572,156370.14285714287,36407.142857142855,0.04680043606805846,0.5331572025814063,738754.2457142851,0.0,58.42857142857143,10.142857142857142
168,165.0,11462933.714285715,531657.8571428572,6172616.0,4758659.857142857,196948.2857142857,4712.714285714285,162390.42857142858,29845.14285714286,0.04640608512776589,0.5382596552234807,738225.2457142854,0.0,58.57142857142857,10.285714285714286
169,166.0,11662293.857142856,536416.4285714285,6313532.714285715,4812344.714285715,199360.14285714287,4758.571428571428,140916.7142857143,53684.857142857145,0.04602078795792173,0.541154196775792,732163.7242857143,0.0,58.42857142857143,10.285714285714286
170,167.0,11866124.0,541227.0,6458672.0,4866225.0,203830.14285714287,4810.571428571428,145139.2857142857,53880.28571428572,0.04563665600648947,0.5441384894738042,732077.1357142853,0.0,58.714285714285715,10.0
171,168.0,12073190.857142856,546097.8571428572,6593801.571428572,4933291.428571428,207066.85714285713,4870.857142857143,135129.57142857142,67066.42857142857,0.04525864354402114,0.5460167937912968,746868.1742857136,0.0,59.285714285714285,9.857142857142858
172,169.0,12281441.285714285,551040.0,6727855.857142857,5002545.428571428,208250.42857142858,4942.142857142857,134054.2857142857,69254.0,0.044894681504803184,0.5477058823412476,743518.1214285707,0.0,60.142857142857146,10.428571428571429
173,170.0,12493615.714285715,555991.4285714285,6864285.0,5073339.285714285,212174.42857142858,4951.428571428572,136429.14285714287,70793.85714285714,0.04452809887276175,0.5493409943960024,741220.2142857135,0.0,60.857142857142854,11.714285714285714
174,171.0,12707336.57142857,560890.0,7000316.857142857,5146129.714285715,213720.85714285713,4898.571428571428,136031.85714285713,72790.42857142857,0.04416340717248949,0.5508149665262964,742574.4085714278,0.0,61.42857142857143,12.428571428571429
175,172.0,12923530.142857144,565810.4285714285,7136598.714285715,5221121.0,216193.57142857142,4920.428571428572,136281.85714285713,74991.28571428571,0.043804160525319144,0.5521281956348705,745180.0157142847,0.0,61.857142857142854,13.428571428571429
176,173.0,13143221.42857143,570784.0,7275433.0,5297004.428571428,219691.2857142857,4973.571428571428,138834.2857142857,75883.42857142857,0.04345013946559161,0.5534501862097813,747093.5328571416,0.0,62.42857142857143,14.285714285714286
177,174.0,13364351.142857144,575954.7142857143,7420549.428571428,5367847.0,221129.7142857143,5170.714285714285,145116.42857142858,70842.57142857143,0.04311814145690852,0.5551252029493309,749422.1899999988,0.0,63.57142857142857,14.857142857142858
178,175.0,13588297.0,581238.5714285715,7569250.857142857,5437807.571428572,223945.85714285713,5283.857142857143,148701.42857142858,69960.57142857143,0.04279670096290024,0.5569067769426913,753611.3142857132,0.0,63.714285714285715,15.285714285714286
179,176.0,13815263.285714285,586533.7142857143,7714555.428571428,5514174.142857143,226966.2857142857,5295.142857142857,145304.57142857142,76366.57142857143,0.042477025270297654,0.5583062335436217,755723.4528571417,0.0,63.57142857142857,15.0
180,177.0,14044468.857142856,591871.8571428572,7862546.428571428,5590050.571428572,229205.57142857142,5338.142857142857,147991.0,75876.42857142857,0.042163417678235,0.5597432977381588,757149.1542857137,0.0,63.142857142857146,15.0
181,178.0,14275315.142857144,597292.0,8015172.285714285,5662850.857142857,230846.2857142857,5420.142857142857,152625.85714285713,72800.28571428571,0.041860119959654385,0.5613848222271253,757750.5285714281,0.0,62.285714285714285,15.142857142857142
182,179.0,14513076.57142857,602926.5714285715,8170644.714285715,5739505.285714285,237761.42857142858,5634.571428571428,155472.42857142858,76654.42857142857,0.041562115619827575,0.5628950751953327,759169.8428571427,0.0,61.714285714285715,14.571428571428571
183,180.0,14755344.42857143,609151.5714285715,8329509.285714285,5816683.571428572,242267.85714285713,6225.0,158864.57142857142,77178.28571428571,0.04130080188541493,0.564420515878181,761324.1342857144,0.0,61.0,14.0
184,181.0,15003088.0,615284.4285714285,8494785.142857144,5893018.428571428,247743.57142857142,6132.857142857143,165275.85714285713,76334.85714285714,0.04102764669513174,0.5660777544048505,763311.9600000002,0.0,59.857142857142854,13.571428571428571
185,182.0,15253385.142857144,621409.1428571428,8669921.714285715,5962054.285714285,250297.14285714287,6124.714285714285,175136.57142857142,69035.85714285714,0.040756344141344755,0.5682139804720706,764346.0042857146,0.0,59.42857142857143,13.285714285714286
186,183.0,15503638.857142856,627483.8571428572,8852950.142857144,6023204.857142857,250253.7142857143,6074.714285714285,183028.42857142858,61150.57142857143,0.04049079824926359,0.5708429626891818,766783.6485714288,0.0,58.857142857142854,13.0
187,184.0,15756652.42857143,633696.5714285715,9037729.285714285,6085226.571428572,253013.57142857142,6212.714285714285,184779.14285714287,62021.71428571428,0.04023489422403169,0.5734033361237046,768577.5600000003,0.0,59.0,12.0
188,185.0,16012396.714285715,639924.1428571428,9221903.0,6150569.571428572,255744.2857142857,6227.571428571428,184173.7142857143,65343.0,0.03998055407770732,0.5757530238031462,769838.0071428573,0.0,59.57142857142857,11.428571428571429
189,186.0,16269834.42857143,646105.2857142857,9409341.57142857,6214387.571428572,257437.7142857143,6181.142857142857,187438.57142857142,63818.0,0.03972826296376814,0.578176770453957,769696.4442857149,0.0,60.0,11.142857142857142
190,187.0,16526878.142857144,651735.1428571428,9602107.142857144,6273035.857142857,257043.7142857143,5629.857142857143,192765.57142857142,58648.28571428572,0.03945067903442862,0.5808669232843984,768446.1785714293,0.0,60.714285714285715,11.0
191,188.0,16785303.714285713,657385.4285714285,9790773.57142857,6337144.714285715,258425.57142857142,5650.285714285715,188666.42857142858,64108.857142857145,0.039180660692667936,0.5831715558190337,765040.4728571437,0.0,61.42857142857143,11.142857142857142
192,189.0,17042912.285714287,663022.0,9973882.714285715,6406007.571428572,257608.57142857142,5636.571428571428,183109.14285714287,68862.85714285714,0.03891967628604876,0.5850923485680716,763178.0328571439,0.0,61.857142857142854,11.285714285714286
193,190.0,17303073.285714287,668744.7142857143,10156338.0,6477990.571428572,260161.0,5722.714285714285,182455.2857142857,71983.0,0.03866539589389512,0.5868530629085941,760234.0300000012,0.0,62.285714285714285,11.428571428571429
194,191.0,17560382.714285713,674397.0,10346087.857142856,6539897.857142857,257309.42857142858,5652.285714285715,189749.85714285713,61907.28571428572,0.038419567721163776,0.5890485984075446,760733.295714287,0.0,62.0,11.285714285714286
195,192.0,17818428.57142857,680093.8571428572,10543437.57142857,6594897.142857143,258045.85714285713,5696.857142857143,197349.7142857143,54999.28571428572,0.03818106489500604,0.5915807254100746,761306.3514285724,0.0,61.142857142857146,11.142857142857142
196,193.0,18074309.42857143,685846.4285714285,10743517.142857144,6644945.857142857,255880.85714285713,5752.571428571428,200079.57142857142,50048.71428571428,0.0379573839429696,0.5942616923304095,764206.8571428579,0.0,60.857142857142854,11.0
197,194.0,18330919.57142857,691661.8571428572,10940066.42857143,6699191.285714285,256610.14285714287,5815.428571428572,196549.2857142857,54245.42857142857,0.03774261466415003,0.5966570203560403,767673.4714285716,0.0,59.714285714285715,10.857142857142858
198,195.0,18586314.14285714,697494.0,11135535.714285715,6753284.428571428,255394.57142857142,5832.142857142857,195469.2857142857,54093.142857142855,0.03753805135081233,0.5989770990213056,772833.3542857142,0.0,58.285714285714285,10.571428571428571
199,196.0,18843163.57142857,703319.7142857143,11333766.857142856,6806077.0,256849.42857142858,5825.714285714285,198231.14285714287,52792.57142857143,0.03733599283599356,0.6013382541862329,777262.1799999996,0.0,57.285714285714285,10.571428571428571
200,197.0,19099110.85714286,709186.8571428572,11537720.0,6852204.0,255947.2857142857,5867.142857142857,203953.14285714287,46127.0,0.03714323214642349,0.6039858890212713,782968.9071428565,0.0,56.42857142857143,10.714285714285714
201,198.0,19357852.0,715142.7142857143,11733354.0,6909355.285714285,258741.14285714287,5955.857142857143,195634.0,57151.28571428572,0.03695399527424557,0.606037095399454,785280.555714285,0.0,55.42857142857143,11.0
202,199.0,19616539.14285714,721043.0,11940618.142857144,6954878.0,258687.14285714287,5900.285714285715,207264.14285714287,45522.71428571428,0.036766675064596396,0.6085874107201904,788666.1085714278,0.0,55.0,13.857142857142858
203,200.0,19875237.57142857,726880.7142857143,12150589.42857143,6997767.428571428,258698.42857142858,5837.714285714285,209971.2857142857,42889.42857142857,0.03658106142161877,0.6111973585093684,789604.0785714278,0.0,54.142857142857146,15.428571428571429
204,201.0,20134509.285714287,732679.0,12357004.857142856,7044825.428571428,259271.7142857143,5798.285714285715,206415.42857142858,47058.0,0.036397811068813846,0.6135739406430176,790586.0928571422,0.0,54.142857142857146,16.142857142857142
205,202.0,20396854.0,739028.5714285715,12576448.285714285,7081377.142857143,262344.71428571426,6349.571428571428,219443.42857142858,36551.71428571428,0.03624045154383076,0.616429039434558,791656.8742857141,0.0,54.285714285714285,16.428571428571427
206,203.0,20657653.714285713,745370.8571428572,12791371.714285715,7120911.142857143,260799.7142857143,6342.285714285715,214923.42857142858,39534.0,0.03608978189976699,0.6190572802552482,790315.4271428572,0.0,54.0,16.571428571428573
207,204.0,20916995.285714287,751662.7142857143,13014034.57142857,7151298.0,259341.57142857142,6291.857142857143,222662.85714285713,30386.85714285714,0.03594293720822005,0.6220317700197908,788468.86,0.0,54.0,16.428571428571427
208,205.0,21173722.42857143,757793.7142857143,13243383.285714285,7172545.428571428,256727.14285714287,6131.0,229348.7142857143,21247.428571428572,0.03579622600891707,0.6253407658279515,787167.5042857138,0.0,54.0,16.285714285714285
209,206.0,21430548.42857143,764018.2857142857,13461664.42857143,7204865.714285715,256826.0,6224.571428571428,218281.14285714287,32320.285714285714,0.03565709329794474,0.628024888915179,785080.3257142856,0.0,53.57142857142857,13.428571428571429
210,207.0,21687794.0,770259.4285714285,13676710.142857144,7240824.428571428,257245.57142857142,6241.142857142857,215045.7142857143,35958.71428571428,0.03552167423248132,0.6304811418484754,782333.7514285714,0.0,53.0,12.0
211,208.0,21942631.14285714,776479.5714285715,13898023.57142857,7268128.0,254837.14285714287,6220.142857142857,221313.42857142858,27303.571428571428,0.0353930453823963,0.6332583991120363,779789.3171428572,0.0,52.285714285714285,11.285714285714286
212,209.0,22191379.0,782026.5714285715,14102944.42857143,7306408.0,248747.85714285713,5547.0,204920.85714285713,38280.0,0.03524646728985299,0.6354067836032502,776941.534285714,0.0,51.42857142857143,11.0
213,210.0,22442493.714285713,787602.7142857143,14313767.142857144,7341123.857142857,251114.7142857143,5576.142857142857,210822.7142857143,34715.857142857145,0.03510092988805659,0.6377141481543562,773364.2442857142,0.0,51.142857142857146,10.571428571428571
214,211.0,22692423.85714286,793128.7142857143,14522243.714285715,7377051.428571428,249930.14285714287,5526.0,208476.57142857142,35927.57142857143,0.03495800472361374,0.6398842596551769,768388.91,0.0,50.42857142857143,10.428571428571429
215,212.0,22944878.14285714,798701.5714285715,14729064.42857143,7417112.142857143,252454.2857142857,5572.857142857143,206820.7142857143,40060.71428571428,0.034816190909651545,0.6418574992946988,762254.8771428575,0.0,49.857142857142854,10.142857142857142
216,213.0,23195268.57142857,804192.0,14936450.0,7454626.571428572,250390.42857142858,5490.428571428572,207385.57142857142,37514.42857142857,0.034676506401872094,0.6438588395421948,756902.8985714291,0.0,49.57142857142857,9.857142857142858
217,214.0,23446287.0,809619.0,15144940.857142856,7491727.142857143,251018.42857142858,5427.0,208490.85714285713,37100.57142857143,0.03453639124138061,0.645847402695176,751772.1157142861,0.0,49.285714285714285,9.571428571428571
218,215.0,23698932.285714287,815019.8571428572,15353352.714285715,7530559.714285715,252645.2857142857,5400.857142857143,208411.85714285713,38832.57142857143,0.034396090576086745,0.647751870673716,744304.4342857143,0.0,49.142857142857146,9.428571428571429
219,216.0,23954811.714285713,820432.1428571428,15566139.42857143,7568240.142857143,255879.42857142858,5412.285714285715,212786.7142857143,37680.42857142857,0.03425495698098353,0.6497269785668524,737950.2514285714,0.0,49.285714285714285,9.285714285714286
220,217.0,24210617.42857143,825809.8571428572,15779139.857142856,7605667.714285715,255805.7142857143,5377.714285714285,213000.42857142858,37427.57142857143,0.034115631220121276,0.6516738072650975,730481.5342857143,0.0,49.0,9.142857142857142
221,218.0,24468537.85714286,831209.1428571428,15991241.57142857,7646087.142857143,257920.42857142858,5399.285714285715,212101.7142857143,40419.42857142857,0.03397688878949885,0.6534775403979586,724639.7385714288,0.0,49.0,8.857142857142858
222,219.0,24731832.0,836561.2857142857,16203538.857142856,7691731.857142857,263294.14285714284,5352.142857142857,212297.2857142857,45644.71428571428,0.03383188530775512,0.6551108100987305,720582.8900000006,0.0,49.142857142857146,8.714285714285714
223,220.0,24998123.42857143,841933.1428571428,16419609.42857143,7736580.857142857,266291.4285714286,5371.857142857143,216070.57142857142,44849.0,0.033686048032501935,0.6567665552972636,717722.432857143,0.0,48.57142857142857,8.714285714285714
224,221.0,25264344.714285713,847283.1428571428,16634751.857142856,7782309.714285715,266221.28571428574,5350.0,215142.42857142858,45728.857142857145,0.03354252610764846,0.6583531838703717,715071.432857143,0.0,48.57142857142857,8.857142857142858
225,222.0,25530231.14285714,852604.5714285715,16851913.14285714,7825713.428571428,265886.4285714286,5321.428571428572,217161.2857142857,43403.71428571428,0.03340145781144317,0.6599987383051749,718981.014285715,0.0,48.42857142857143,9.285714285714286
226,223.0,25800449.14285714,857976.1428571428,17071129.14285714,7871343.857142857,270218.0,5371.571428571428,219216.0,45630.42857142857,0.03326010240786733,0.6615901753736814,731494.9928571434,0.0,47.857142857142854,9.428571428571429
227,224.0,26071545.285714287,863296.0,17288855.85714286,7919393.428571428,271096.14285714284,5319.857142857143,217726.7142857143,48049.57142857143,0.03311858808902534,0.663073371806412,743256.1142857147,0.0,47.57142857142857,9.571428571428571
228,225.0,26344016.14285714,868582.1428571428,17506804.14285714,7968629.857142857,272470.85714285716,5286.142857142857,217948.2857142857,49236.42857142857,0.03297667487520689,0.664492969403988,754391.3114285718,0.0,47.42857142857143,9.714285714285714
229,226.0,26610030.85714286,874610.8571428572,17724289.285714287,8011130.714285715,266014.71428571426,6028.714285714285,217485.14285714287,42500.857142857145,0.03287270253823129,0.6660291331068068,764523.2771428573,0.0,47.142857142857146,9.857142857142858
230,227.0,26872829.14285714,880425.4285714285,17933750.85714286,8058652.857142857,262798.28571428574,5814.571428571428,209461.57142857142,47522.142857142855,0.03276666645038165,0.6673073009960403,764048.5128571434,0.0,47.714285714285715,10.142857142857142
231,228.0,27135796.14285714,886240.5714285715,18146216.714285713,8103338.857142857,262967.0,5815.142857142857,212465.85714285713,44686.0,0.03266273991713874,0.6686647642406937,761643.5957142862,0.0,48.285714285714285,10.571428571428571
232,229.0,27401416.714285713,892071.4285714285,18358010.0,8151335.285714285,265620.5714285714,5830.857142857143,211793.2857142857,47996.42857142857,0.03255866180152583,0.6699091038683004,754171.4414285717,0.0,48.714285714285715,10.285714285714286
233,230.0,27668070.57142857,897900.5714285715,18571256.0,8198914.0,266653.85714285716,5829.142857142857,213246.0,47578.71428571428,0.03245608053457306,0.6711646607479125,740075.4242857144,0.0,49.42857142857143,10.142857142857142
234,231.0,27937115.57142857,903721.4285714285,18787637.14285714,8245757.0,269045.0,5820.857142857143,216381.14285714287,46843.0,0.03235286053820101,0.6724539047942678,730508.5800000001,0.0,49.857142857142854,10.142857142857142
235,232.0,28207883.14285714,909526.0,19000597.85714286,8297759.285714285,270767.5714285714,5804.571428571428,212960.7142857143,52002.28571428572,0.032249280112138075,0.6735551608828972,716998.5914285715,0.0,50.0,10.0
236,233.0,28485211.714285713,914626.5714285715,19217980.14285714,8352605.0,277328.5714285714,5100.571428571428,217382.2857142857,54845.71428571428,0.03211453921057623,0.6746297899112393,705602.067142857,0.0,50.57142857142857,10.0
237,234.0,28768716.85714286,919943.1428571428,19438861.0,8409912.714285715,283505.14285714284,5316.571428571428,220880.85714285713,57307.71428571428,0.03198262310578675,0.6756587140953947,703940.251428571,0.0,50.42857142857143,9.857142857142858
238,235.0,29055045.57142857,925213.0,19658200.42857143,8471632.142857144,286328.71428571426,5269.857142857143,219339.42857142858,61719.42857142857,0.031848502629296685,0.6765453526351779,704683.7457142855,0.0,50.142857142857146,9.571428571428571
239,236.0,29343516.85714286,930437.7142857143,19878047.0,8535032.142857144,288471.28571428574,5224.714285714285,219846.57142857142,63400.0,0.031713319848015654,0.6773868239868108,707450.6428571428,0.0,49.714285714285715,9.714285714285714
240,237.0,29632640.14285714,935638.2857142857,20101819.14285714,8595182.714285715,289123.28571428574,5200.571428571428,223772.14285714287,60150.57142857143,0.031579600478307664,0.6783310938023355,710511.2971428577,0.0,49.714285714285715,9.857142857142858
241,238.0,29922545.14285714,940891.2857142857,20327598.57142857,8654055.285714285,289905.0,5253.0,225779.42857142858,58872.57142857143,0.03144943847497388,0.6793047372990128,715183.9257142863,0.0,49.57142857142857,9.714285714285714
242,239.0,30213798.42857143,946149.4285714285,20560410.714285713,8707238.285714285,291253.28571428574,5258.142857142857,232812.14285714287,53183.0,0.031320417540568676,0.6804596851755622,720159.7628571432,0.0,49.285714285714285,9.714285714285714
243,240.0,30506823.57142857,951358.4285714285,20795648.42857143,8759816.714285715,293025.14285714284,5209.0,235237.7142857143,52578.42857142857,0.031190425806244104,0.6816276112957036,719441.6371428578,0.0,48.857142857142854,9.571428571428571
244,241.0,30799704.57142857,956501.8571428572,21029901.285714287,8813301.42857143,292881.0,5143.428571428572,234252.85714285713,53484.71428571428,0.031060494233694412,0.6827467594815104,716014.3942857153,0.0,49.142857142857146,9.571428571428571
245,242.0,31088501.85714286,961622.5714285715,21269002.14285714,8857877.142857144,288797.28571428574,5120.714285714285,239100.85714285713,44575.71428571428,0.030936181964758495,0.6840880448485915,711490.2871428585,0.0,49.42857142857143,9.428571428571429
246,243.0,31382740.285714287,966913.4285714285,21513168.57142857,8902658.285714285,294238.4285714286,5290.857142857143,244166.42857142858,44781.142857142855,0.030814534739012883,0.6854551739427389,705309.3285714301,0.0,50.42857142857143,9.285714285714286
